@relation '/c:/Users/jmonteil/Documents/HCP Anywhere/Documents/Demos/demo Pol/MyMLSample/Data/MLAllData.arff'
@attribute Class {broken,healthy}
@attribute x numeric
@attribute y numeric
@attribute z numeric
@data
healthy,3.868232387,-4.8144806804,31.6636955188
healthy,3.1736153416,-4.8689821174,30.864585137
healthy,2.5302075448,-4.8880142199,30.1071991304
healthy,1.9367498037,-4.8815590461,29.3892773474
healthy,1.3912850957,-4.8579696207,28.7082355315
healthy,0.8913447184,-4.8241561197,28.0613932849
healthy,0.4341046513,-4.7857760797,27.4461300069
healthy,0.0165141928,-4.7474166973,26.8599853687
healthy,-0.3646002784,-4.7127625609,26.3007185438
healthy,-0.712453261,-4.6847457294,25.7663378472
healthy,-1.0302366584,-4.6656773686,25.255109988
healthy,-1.3210719153,-4.6573615265,24.7655559844
healthy,-1.5879750842,-4.6611923663,24.2964389821
healthy,-1.8338324667,-4.6782365109,23.8467477665
healthy,-2.0613847903,-4.7093022267,23.4156786193
healthy,-2.2732181852,-4.7549971107,23.0026173093
healthy,-2.4717604992,-4.8157757989,22.6071223619
healthy,-2.6592817232,-4.89197904,22.2289102884
healthy,-2.8378975085,-4.9838652966,21.8678431269
healthy,-3.0095749316,-5.0916358591,21.5239184173
healthy,-3.1761398058,-5.2154542962,21.197261587
healthy,-3.339284965,-5.3554609186,20.8881206209
healthy,-3.5005790413,-5.5117827985,20.5968628317
healthy,-3.6614753419,-5.6845397697,20.3239735089
healthy,-3.8233204961,-5.8738467268,20.070056196
healthy,-3.9873625946,-6.0798124434,19.8358343309
healthy,-4.1547585825,-6.3025350429,19.6221539577
healthy,-4.3265806993,-6.5420941785,19.4299871938
healthy,-4.5038217776,-6.7985399075,19.2604360971
healthy,-4.687399228,-7.071878189,19.1147365246
healthy,-4.8781575449,-7.362052884,18.9942615093
healthy,-5.076869172,-7.6689241098,18.9005235923
healthy,-5.2842335671,-7.9922427864,18.8351754432
healthy,-5.5008743046,-8.3316212274,18.800007976
healthy,-5.7273340584,-8.6864996788,18.7969450229
healthy,-5.964067308,-9.0561087959,18.8280334683
healthy,-6.2114306271,-9.4394281962,18.8954275815
healthy,-6.4696704326,-9.8351414344,19.0013661164
healthy,-6.7389081127,-10.241588038,19.148140605
healthy,-7.0191225068,-10.6567136177,19.3380531659
healthy,-7.3101297956,-11.0780195539,19.5733621183
healthy,-7.6115609763,-11.502514342,19.8562137741
healthy,-7.9228372456,-11.9266693699,20.1885590293
healthy,-8.2431438155,-12.3463826656,20.5720538333
healthy,-8.5714029235,-12.7569549601,21.0079433599
healthy,-8.9062470864,-13.1530831931,21.4969307725
healthy,-9.245993975,-13.5288772387,22.0390329222
healthy,-9.5886246361,-13.877906027,22.6334271395
healthy,-9.9317671474,-14.1932791951,23.278295446
healthy,-10.2726881112,-14.4677697474,23.9706749001
healthy,-10.6082946421,-14.6939817324,24.7063252037
healthy,-10.9351496093,-14.8645644918,25.4796268254
healthy,-11.2495027999,-14.9724715365,26.2835243369
healthy,-11.5473402988,-15.011257593,27.109529949
healthy,-11.8244536824,-14.9754021073,27.9478008988
healthy,-12.0765295563,-14.8606419623,28.7873010014
healthy,-12.2992585488,-14.664291078,29.6160511726
healthy,-12.4884611512,-14.3855208111,30.4214662232
healthy,-12.640225924,-14.0255736036,31.1907662963
healthy,-12.7510537383,-13.5878839547,31.9114419899
healthy,-12.8180001556,-13.0780859708,32.5717438249
healthy,-12.8388070208,-12.5038953893,33.1611607559
healthy,-12.8120140903,-11.8748653115,33.6708501933
healthy,-12.737042188,-11.2020275238,34.0939842998
healthy,-12.6142410149,-10.49744341,34.4259842178
healthy,-12.4448972065,-9.7736981584,34.6646245724
healthy,-12.2312012826,-9.0433776562,34.8100035607
healthy,-11.9761753925,-8.3185682584,34.8643872112
healthy,-11.6835668218,-7.610415499,34.8319480015
healthy,-11.357714716,-6.9287696441,34.7184263558
healthy,-11.0033991102,-6.2819352743,34.5307477216
healthy,-10.6256820034,-5.6765306038,34.2766278428
healthy,-10.2297498914,-5.1174516951,33.9641951229
healthy,-9.8207660357,-4.6079283624,33.6016527178
healthy,-9.4037390218,-4.1496530935,33.1969954976
healthy,-8.9834121475,-3.7429618488,32.7577894785
healthy,-8.5641761237,-3.3870457776,32.2910146889
healthy,-8.150005696,-3.0801750582,31.802967263
healthy,-7.7444192449,-2.8199194748,31.2992130706
healthy,-7.3504592633,-2.6033542688,30.7845833211
healthy,-6.9706908638,-2.4272436785,30.2632020663
healthy,-6.607215089,-2.2881980264,29.7385360211
healthy,-6.2616937239,-2.1828030014,29.2134582701
healthy,-5.9353824661,-2.1077218659,28.6903189103
healthy,-5.6291696181,-2.0597727131,28.1710172533
healthy,-5.3436178657,-2.0359837246,27.657071704
healthy,-5.0790071344,-2.0336297369,27.1496847338
healthy,-4.8353769426,-2.0502534576,26.6498014459
healthy,-4.6125670638,-2.083674481,26.1581610546
healthy,-4.4102556572,-2.1319889302,25.6753412154
healthy,-4.227994319,-2.1935621718,25.20179555
healthy,-4.0652397473,-2.2670166501,24.7378849745
healthy,-3.9213818995,-2.3512165074,24.2839035712
healthy,-3.7957686681,-2.4452503145,23.8400997979
healthy,-3.6877271998,-2.5484129289,23.4066938156
healthy,-3.5965820582,-2.6601872464,22.983891668
healthy,-3.5216704732,-2.7802263933,22.5718969753
healthy,-3.4623549468,-2.908336737,22.1709207259
healthy,-3.41803349,-3.0444619485,21.7811896669
healthy,-3.3881477667,-3.1886682396,21.4029537208
healthy,-3.3721894045,-3.3411308102,21.0364927821
healthy,-3.369704717,-3.5021214687,20.6821231912
healthy,-3.3802980571,-3.671997335,20.3402041268
healthy,-3.4036339994,-3.8511904896,20.0111441152
healthy,-3.4394385186,-4.0401983949,19.6954078193
healthy,-3.4874993087,-4.2395748837,19.3935232349
healthy,-3.5476653547,-4.4499214802,19.1060893974
healthy,-3.6198458447,-4.671878791,18.8337846718
healthy,-3.7040084804,-4.9061176752,18.5773756773
healthy,-3.800177216,-5.1533298719,18.3377268636
healthy,-3.9084294285,-5.4142177343,18.1158107273
healthy,-4.028892493,-5.6894826801,17.9127186109
healthy,-4.1617397079,-5.9798119347,17.7296719801
healthy,-4.3071854861,-6.2858631015,17.5680340044
healthy,-4.4654796953,-6.6082460554,17.4293211876
healthy,-4.6369010041,-6.9475016165,17.3152146867
healthy,-4.8217490531,-7.3040764313,17.227570829
healthy,-5.0203352434,-7.6782934665,17.1684301763
healthy,-5.2329719012,-8.070317523,17.1400242912
healthy,-5.4599595509,-8.4801152076,17.1447791279
healthy,-5.7015720035,-8.9074088732,17.1853137042
healthy,-5.9580389531,-9.35162418,17.2644324077
healthy,-6.2295257712,-9.8118311464,17.3851089562
healthy,-6.5161102012,-10.2866788958,17.5504596981
healthy,-6.8177556968,-10.774324768,17.7637036038
healthy,-7.1342812225,-11.2723591072,18.0281060328
healthy,-7.4653274533,-11.7777278647,18.3469031988
healthy,-7.8103194862,-12.2866562021,18.7232042801
healthy,-8.1684264234,-12.7945775388,19.159868444
healthy,-8.5385185127,-13.296073934,19.6593547713
healthy,-8.9191229464,-13.7848352645,20.2235443271
healthy,-9.3083799318,-14.2536462138,20.8535355497
healthy,-9.7040012344,-14.6944114429,21.5494168189
healthy,-10.1032340511,-15.0982301645,22.3100235516
healthy,-10.5028337402,-15.4555313362,23.1326913905
healthy,-10.8990495478,-15.7562793871,24.013021732
healthy,-11.287627935,-15.9902573702,24.9446805412
healthy,-11.6638382898,-16.1474293279,25.9192553922
healthy,-12.0225255728,-16.2183763354,26.9261980311
healthy,-12.3581936338,-16.194791346,27.9528794116
healthy,-12.6651214508,-16.070007319,28.9847800728
healthy,-12.9375123203,-15.8395224258,30.0058302301
healthy,-13.1696731287,-15.5014772186,30.9989009557
healthy,-13.3562174559,-15.0570336145,31.9464311902
healthy,-13.4922827486,-14.5106064218,32.8311569624
healthy,-13.5737486424,-13.8699062884,33.6368919205
healthy,-13.5974412541,-13.1457685841,34.3492954213
healthy,-13.5613074405,-12.3517644575,34.9565590543
healthy,-13.4645440019,-11.503615178,35.4499465897
healthy,-13.307669696,-10.6184548288,35.8241361788
healthy,-13.0925325066,-9.7140051321,36.077335364
healthy,-12.8222503166,-8.8077361636,36.2111655254
healthy,-12.5010891844,-7.916086174,36.2303382549
healthy,-12.1342889436,-7.0538030647,36.1421674484
healthy,-11.7278500732,-6.2334516873,35.9559744375
healthy,-11.2882982024,-5.4651087783,35.6824478703
healthy,-10.8224430484,-4.7562450717,35.333015847
healthy,-10.3371472103,-4.1117753966,34.9192770628
healthy,-9.8391174652,-3.5342445551,34.4525232641
healthy,-9.3347276324,-3.024110221,33.9433700631
healthy,-8.8298782395,-2.5800834673,33.401499418
healthy,-8.3298946577,-2.1994914304,32.8355063524
healthy,-7.8394623995,-1.8786333371,32.2528353535
healthy,-7.3625960745,-1.6131089993,31.6597882258
healthy,-6.9026371085,-1.3981066072,31.0615843907
healthy,-6.4622746684,-1.2286433603,30.462455904
healthy,-6.0435841638,-1.0997577374,29.8657620056
healthy,-5.6480780497,-1.0066559201,29.2741111191
healthy,-5.2767642793,-0.9448172004,28.6894813698
healthy,-4.930208513,-0.9100643674,28.1133335573
healthy,-4.6085969813,-0.898605383,27.5467129219
healthy,-4.3117976535,-0.9070523972,26.9903379241
healthy,-4.039418033,-0.9324235556,26.4446756365
healthy,-3.7908584748,-0.9721322835,25.9100042835
healthy,-3.5653603795,-1.0239679286,25.3864640429
healthy,-3.3620489834,-1.0860708724,24.8740975311
healthy,-3.1799707345,-1.1569045324,24.3728814976
healthy,-3.0181254383,-1.2352260851,23.8827512305
healthy,-2.8754934901,-1.3200572527,23.4036190658
healthy,-2.7510585911,-1.4106561007,22.9353882398
healthy,-2.6438263919,-1.5064904858,22.4779631518
healthy,-2.5528395194,-1.6072135531,22.0312569374
healthy,-2.4771894421,-1.712641503,21.595197089
healthy,-2.4160256069,-1.8227337137,21.1697297217
healthy,-2.3685622555,-1.937575207,20.754822961
healthy,-2.3340832916,-2.0573613787,20.3504698271
healthy,-2.3119455386,-2.1823848649,19.9566909104
healthy,-2.3015806847,-2.3130243848,19.5735370689
healthy,-2.3024961807,-2.4497353794,19.201092329
healthy,-2.3142753166,-2.5930422551,18.8394771354
healthy,-2.3365766717,-2.7435320292,18.4888520734
healthy,-2.3691331003,-2.901849176,18.1494221646
healthy,-2.4117503863,-3.0686914618,17.8214418343
healthy,-2.4643056724,-3.2448065591,17.5052206369
healthy,-2.5267457433,-3.4309892193,17.2011298292
healthy,-2.5990852214,-3.6280787765,16.9096098803
healthy,-2.6814047058,-3.8369567403,16.631179007
healthy,-2.7738488685,-4.0585442164,16.3664428278
healthy,-2.8766244964,-4.293798867,16.1161052235
healthy,-2.989998446,-4.5437110913,15.8809804915
healthy,-3.1142954576,-4.8092990619,15.6620068668
healthy,-3.249895746,-5.0916022005,15.4602614643
healthy,-3.3972322623,-5.3916726174,15.2769766664
healthy,-3.5567874908,-5.7105639584,15.1135579305
healthy,-3.7290896082,-6.0493170244,14.9716029233
healthy,-3.9147078015,-6.4089414296,14.8529217917
healthy,-4.1142464917,-6.7903924613,14.7595582471
healthy,-4.3283381693,-7.194542197,14.6938109639
healthy,-4.5576344915,-7.6221438282,14.6582545616
healthy,-4.8027952384,-8.0737880493,14.6557591373
healthy,-5.0644746633,-8.5498503029,14.6895069443
healthy,-5.3433047145,-9.0504276629,14.7630043385
healthy,-5.6398745503,-9.5752642012,14.880086557
healthy,-5.9547057224,-10.1236638768,15.0449122242
healthy,-6.2882223748,-10.6943903484,15.2619437342
healthy,-6.6407158127,-11.2855537189,15.5359088415
healthy,-7.0123028452,-11.8944851443,15.8717379757
healthy,-7.4028774291,-12.5176015607,16.2744710593
healthy,-7.8120553596,-13.1502645979,16.7491271037
broken,46.8053067959,70.4792571599,135.4860161693
broken,52.4870548832,66.7720715704,153.4070820434
broken,55.9154588882,54.8727057861,166.4985467799
broken,55.6651981437,37.2894902618,170.6724701998
broken,51.255028252,19.4937450143,165.9221453698
broken,43.632320275,6.1007455159,155.662809307
broken,34.6247423328,-1.6106016039,143.5938528878
broken,25.928259788,-4.8322885412,131.8698358775
broken,18.545728189,-5.3677816274,121.2271594463
broken,12.806485833,-4.6309490816,111.7010820705
broken,8.6215014535,-3.469732332,103.1214201905
broken,5.719605345,-2.3036092089,95.3162815986
broken,3.7940338521,-1.293155263,88.1600823738
broken,2.5731084644,-0.4627105868,81.5679380537
broken,1.8445118921,0.2261470214,75.4808690593
broken,1.4561043232,0.8361245141,69.8547040457
broken,1.307309169,1.4375465463,64.6539206859
broken,1.3385661395,2.1043895086,59.8489628577
broken,1.5223637481,2.9175597393,55.4157729951
broken,1.857210786,3.9726529357,51.3370863758
broken,2.3649169019,5.3912830736,47.6059167515
broken,3.0912447831,7.3362951325,44.2327679065
broken,4.110056867,10.0319094714,41.2599083167
broken,5.531301492,13.789938984,38.7893789764
broken,7.5133744901,19.0418019061,37.0376508556
broken,10.2801970699,26.370354492,36.4409124529
broken,14.1418348512,36.5178996178,37.8514318338
broken,19.5120903952,50.2976525093,42.8764903297
broken,26.9006253026,68.2142763939,54.3550992349
broken,36.8159015645,89.3589895211,76.6152392556
broken,49.4262426741,108.9621628394,113.9793571469
broken,63.7148635138,115.2370523028,164.2074029535
broken,76.0801888231,92.2778274564,208.1106998295
broken,79.9676220951,40.2895074788,218.3466164433
broken,70.4448745872,-10.9484570988,195.8733009175
broken,50.9104749825,-38.5045653488,165.5658087618
broken,29.450865303,-47.0472934168,142.1188936973
broken,11.0913072103,-47.9236909691,127.255058601
broken,-3.0722923528,-47.5586108635,118.9222592105
broken,-13.7490087954,-48.1766214802,115.3417768625
broken,-22.0116358397,-50.020234093,115.5378082766
broken,-28.7336994205,-52.4847511891,118.9756337772
broken,-34.433951845,-54.5508299152,125.1193249917
broken,-39.2620025818,-55.0192318328,133.0584038372
broken,-43.0437376021,-52.8372171185,141.3178668248
broken,-45.394172686,-47.5780910099,148.0442774035
broken,-45.9183130837,-39.834271039,151.623284923
broken,-44.458142993,-31.1136178381,151.3681090157
broken,-41.2554569558,-23.1522127703,147.7071978149
broken,-36.9106783513,-17.1477467501,141.7418734294
broken,-32.167574767,-13.4742228483,134.6259447805
broken,-27.6811703065,-11.8991178182,127.2089262915
broken,-23.8934777093,-11.9551368919,119.9958581697
broken,-21.0282759131,-13.2060022196,113.2577630935
broken,-19.1509302267,-15.3589746049,107.1542926572
broken,-18.2408608774,-18.2780519883,101.8206980329
broken,-18.249786744,-21.9539609964,97.4233267641
broken,-19.1387885646,-26.459933181,94.2003402317
broken,-20.8958632725,-31.898438269,92.4990780652
broken,-23.5364812717,-38.3277850368,92.8092897939
broken,-27.0863941753,-45.6466783401,95.7707608678
broken,-31.5408623749,-53.4138088807,102.0976181483
broken,-36.7903695363,-60.6101640112,112.3132919796
broken,-42.5071202102,-65.4596569673,126.1872449061
broken,-48.015729032,-65.6323057707,141.9763280302
broken,-52.2437074493,-59.265845782,156.1455689407
broken,-53.9290206491,-46.648815267,164.6124991675
broken,-52.1817713574,-30.9915842618,165.2589986746
broken,-47.0961264545,-16.7056154826,159.213818341
broken,-39.8024038212,-6.6328905394,149.4378931403
broken,-31.8417206336,-1.1188721804,138.5648783089
broken,-24.4682370048,0.9581103682,128.031154556
broken,-18.3659136353,0.9550229403,118.3311760651
broken,-13.7288888571,-0.1145549166,109.5083632793
broken,-10.4614487114,-1.6612329505,101.4707700476
broken,-8.3493969288,-3.4199676556,94.1227232235
broken,-7.1663339032,-5.3348149312,87.4007417437
broken,-6.7267693499,-7.4769511803,81.2771855018
broken,-6.9068129892,-9.9987815074,75.7609666962
broken,-7.6488854336,-13.1153543026,70.9066905894
broken,-8.9608379621,-17.1032626229,66.8384008787
broken,-10.9150198807,-22.3070770847,63.7956577986
broken,-13.6491136097,-29.1392793556,62.2140513584
broken,-17.3667533887,-38.0460718928,62.8546295074
broken,-22.3297898297,-49.3791627694,66.9824944504
broken,-28.8216393352,-63.053125772,76.5194904644
broken,-37.03719608,-77.8022505735,93.8586528561
broken,-46.8208091585,-89.9680365613,120.5495502711
broken,-57.1761437351,-92.6561961455,153.9303090943
broken,-65.6913563136,-78.2877691841,183.579483939
broken,-68.7144954025,-47.1085374818,195.7685308626
broken,-63.5290655015,-12.289497693,187.3970696562
broken,-51.2315692275,12.1528589765,168.4238748341
broken,-36.0193064585,23.7039555919,149.0178251872
broken,-21.6857235664,27.160617923,133.1791796892
broken,-9.962601609,27.3561178108,121.0548294459
broken,-1.0061089482,27.0813680824,111.7980943932
broken,5.7348855391,27.6080457311,104.717135203
broken,10.9844439852,29.4331759587,99.4847123555
broken,15.4121396588,32.7135633157,96.0900085521
broken,19.5644813365,37.4462742662,94.7762233856
broken,23.8561116396,43.4874250641,95.9991256441
broken,28.5676268615,50.4530379663,100.3617794306
broken,33.8201255267,57.5272383746,108.432727284
broken,39.5098326102,63.2518178247,120.3289668565
broken,45.2079090617,65.5201342322,135.0406301585
broken,50.0828431026,62.1750549538,149.8688246172
broken,52.9849739469,52.4079016935,160.8932694925
broken,52.8464766061,38.0822913061,164.9800247033
broken,49.3030721341,23.1918023719,161.8089330342
broken,43.0363673912,11.3661586476,153.6404648027
broken,35.4355172927,4.0065643072,143.3044408611
broken,27.8925685762,0.5594704628,132.7292164895
broken,21.332625029,-0.2520981173,122.7757450081
broken,16.1522914739,0.4249881826,113.6634056448
broken,12.377738684,1.8412252255,105.3588596609
broken,9.8489754539,3.6104317072,97.7765372323
broken,8.3517249547,5.6008926393,90.8501060376
broken,7.691525199,7.8420002626,84.5491669945
broken,7.7276392143,10.4654431487,78.8831478765
broken,8.3847121585,13.6763649411,73.9105852357
broken,9.6547088263,17.7446944226,69.7624870676
broken,11.5963053695,23.0054567386,66.687781112
broken,14.3345016981,29.8524539308,65.1317872014
broken,18.0588102339,38.6962352967,65.859077517
broken,23.011792249,49.8264574011,70.1143684188
broken,29.4473118855,63.0644557168,79.7357918146
broken,37.515426405,77.0451588725,96.9052419261
broken,47.0025621972,88.1210640045,122.804976863
broken,56.8710026309,89.7796648884,154.4824150551
broken,64.7690815727,75.3394939617,181.9850867048
broken,67.3059805461,45.6686244458,192.9870392856
broken,62.113015082,13.01094784,185.0425339476
broken,50.3285189439,-10.0600697459,167.1755574599
